id,zipcode,date,price,price_median,condition_type,status
3290800215,98115,2014-07-30,535000.0,567000.0,regular,buy
7853230590,98065,2014-10-29,435000.0,500000.0,regular,buy
1221000490,98166,2014-11-13,305000.0,390000.0,regular,buy
2767704345,98107,2014-05-20,467000.0,529950.0,regular,buy
1432701380,98058,2015-04-07,263000.0,335000.0,regular,buy
1061500110,98056,2015-04-23,240000.0,380000.0,regular,buy
9407150100,98038,2014-06-25,285000.0,342000.0,regular,buy
6414100721,98125,2015-04-16,407500.0,425000.0,regular,buy
4307340490,98056,2014-08-12,325000.0,380000.0,regular,buy
2114700115,98106,2015-04-07,291700.0,315000.0,regular,buy
4331400090,98166,2014-05-28,270000.0,390000.0,regular,buy
4151800195,98033,2015-03-30,650000.0,678350.0,regular,buy
1137300690,98072,2015-02-20,369900.0,515000.0,regular,buy
5452800645,98040,2014-09-22,865000.0,993750.0,regular,buy
6798100652,98125,2014-07-15,316750.0,425000.0,regular,buy
421000215,98056,2015-04-16,208000.0,380000.0,regular,buy
3579700015,98028,2015-02-27,295000.0,445000.0,regular,buy
3905081800,98029,2014-07-25,560000.0,575000.0,regular,buy
7236100025,98056,2015-05-04,280000.0,380000.0,regular,buy
1726069064,98077,2015-03-24,380000.0,652475.0,regular,buy
8024201503,98115,2014-07-16,475000.0,567000.0,regular,buy
2322059039,98042,2014-08-21,238000.0,292000.0,regular,buy
2391601380,98116,2015-02-23,390000.0,562750.0,regular,buy
2313900740,98116,2014-11-19,425000.0,562750.0,regular,buy
1036400110,98052,2014-07-02,605000.0,615000.0,regular,buy
9547205225,98115,2014-08-14,540000.0,567000.0,good,buy
3876312490,98072,2015-04-14,435000.0,515000.0,regular,buy
7201800090,98052,2015-01-06,405000.0,615000.0,regular,buy
4221270100,98075,2014-06-11,560200.0,739999.0,regular,buy
2473410690,98058,2014-06-23,324000.0,335000.0,regular,buy
7852000110,98065,2014-09-03,441500.0,500000.0,regular,buy
824059140,98004,2014-05-27,949880.0,1150000.0,regular,buy
7805450110,98006,2014-05-06,736000.0,760184.5,regular,buy
6788201015,98112,2014-06-16,690000.0,915000.0,good,buy
425069147,98053,2015-03-13,610000.0,635000.0,regular,buy
9268200600,98117,2014-05-19,413500.0,544000.0,good,buy
7226000110,98055,2014-07-26,205000.0,294950.0,regular,buy
3905100740,98029,2014-06-08,540000.0,575000.0,regular,buy
3295900490,98059,2014-07-29,423000.0,435000.0,regular,buy
7379700051,98007,2015-04-10,375000.0,555000.0,regular,buy
7348200195,98168,2014-12-09,173250.0,235000.0,regular,buy
9126101645,98122,2014-06-10,558000.0,572000.0,regular,buy
2695600375,98126,2014-11-10,354000.0,395750.0,regular,buy
1787270090,98092,2015-02-25,299800.0,309780.0,regular,buy
4037200735,98008,2015-04-14,430000.0,545000.0,regular,buy
4319200820,98126,2015-01-22,333000.0,395750.0,regular,buy
7663700551,98125,2015-04-07,336000.0,425000.0,regular,buy
6821102350,98199,2015-01-09,323000.0,689800.0,regular,buy
8074200100,98056,2014-10-15,266000.0,380000.0,regular,buy
2391602250,98116,2014-06-26,440000.0,562750.0,regular,buy
3303230110,98034,2014-08-04,424000.0,445950.0,good,buy
2522059112,98042,2014-05-07,248500.0,292000.0,good,buy
3205100110,98056,2015-04-21,379600.0,380000.0,regular,buy
3529000930,98029,2014-06-16,530000.0,575000.0,regular,buy
6917700356,98199,2014-05-14,405100.0,689800.0,regular,buy
4040800600,98008,2014-06-09,502000.0,545000.0,regular,buy
3629920300,98029,2014-11-03,425000.0,575000.0,regular,buy
8944290090,98031,2014-06-23,233500.0,288200.0,regular,buy
3313600266,98002,2015-02-13,190000.0,235000.0,regular,buy
3330501545,98118,2014-12-01,330000.0,367500.0,regular,buy
7549801140,98108,2014-10-20,260000.0,342500.0,regular,buy
7254000100,98005,2014-12-15,680000.0,765475.0,regular,buy
644200090,98004,2014-07-15,921000.0,1150000.0,regular,buy
5101407305,98125,2014-12-18,319000.0,425000.0,regular,buy
7454001280,98146,2014-06-11,220000.0,305000.0,regular,buy
8651440740,98042,2015-01-21,219000.0,292000.0,regular,buy
1954430190,98074,2014-08-08,528000.0,642000.0,regular,buy
8929000290,98029,2014-05-14,372977.0,575000.0,regular,buy
3816300095,98028,2014-05-14,310000.0,445000.0,regular,buy
4151800470,98033,2014-08-20,675000.0,678350.0,good,buy
7811000020,98005,2014-11-13,490000.0,765475.0,regular,buy
4045500130,98014,2014-09-09,154000.0,415000.0,regular,buy
7686202580,98198,2015-02-13,196900.0,265000.0,regular,buy
3876540630,98003,2015-02-27,205500.0,267475.0,regular,buy
8929000170,98029,2014-06-16,357186.0,575000.0,regular,buy
2621400080,98030,2015-01-28,275000.0,282255.0,regular,buy
2624089181,98045,2014-08-12,390000.0,399500.0,regular,buy
8718500275,98028,2014-07-15,390000.0,445000.0,regular,buy
411100020,98155,2014-11-17,310000.0,375000.0,good,buy
2011400019,98198,2014-12-30,260000.0,265000.0,regular,buy
8078370010,98072,2015-02-18,470000.0,515000.0,regular,buy
7417700664,98155,2015-04-08,220000.0,375000.0,regular,buy
2770604920,98119,2014-09-03,497000.0,744975.0,regular,buy
3024079069,98027,2014-09-11,371000.0,570500.0,regular,buy
723069049,98027,2014-07-24,379000.0,570500.0,regular,buy
2210500019,98039,2015-03-24,937500.0,1892500.0,regular,buy
5412400170,98030,2015-04-14,259000.0,282255.0,regular,buy
2856102280,98117,2014-05-14,538000.0,544000.0,regular,buy
5145000190,98034,2014-11-03,369950.0,445950.0,regular,buy
6679000170,98038,2015-04-14,310000.0,342000.0,regular,buy
9536601045,98198,2015-04-28,227500.0,265000.0,regular,buy
3574801350,98034,2014-11-20,410000.0,445950.0,regular,buy
871001735,98199,2014-09-11,650000.0,689800.0,regular,buy
2525300480,98038,2015-03-04,224975.0,342000.0,regular,buy
2558660290,98034,2015-02-18,437500.0,445950.0,regular,buy
8643000225,98198,2015-05-06,225000.0,265000.0,regular,buy
1105000233,98118,2014-09-06,255000.0,367500.0,regular,buy
945000250,98117,2014-06-13,370000.0,544000.0,regular,buy
4101410050,98033,2015-04-21,675000.0,678350.0,regular,buy
1571100130,98108,2014-09-04,285000.0,342500.0,regular,buy
7932000078,98058,2014-05-07,310000.0,335000.0,regular,buy
8820902905,98125,2014-08-22,375000.0,425000.0,regular,buy
2425700005,98004,2015-04-28,760000.0,1150000.0,regular,buy
9276201190,98116,2014-05-20,480000.0,562750.0,regular,buy
8644210050,98075,2014-09-26,689000.0,739999.0,regular,buy
2891000680,98002,2015-04-27,195000.0,235000.0,regular,buy
3330500920,98118,2014-10-30,339950.0,367500.0,regular,buy
5437820080,98022,2014-11-24,215000.0,279500.0,regular,buy
2591010290,98033,2014-05-19,285000.0,678350.0,regular,buy
3226049478,98103,2014-07-25,430000.0,550000.0,regular,buy
7941500170,98003,2014-12-02,219000.0,267475.0,regular,buy
1545801630,98038,2014-07-21,233000.0,342000.0,regular,buy
5151600480,98003,2015-04-02,248000.0,267475.0,regular,buy
1312200080,98001,2014-05-28,224000.0,260000.0,regular,buy
1721801025,98146,2014-07-18,210000.0,305000.0,regular,buy
7942200050,98042,2015-01-23,261000.0,292000.0,good,buy
9477100170,98034,2014-07-21,375000.0,445950.0,regular,buy
6705120280,98006,2015-03-31,428000.0,760184.5,regular,buy
6858700225,98002,2014-10-04,199950.0,235000.0,regular,buy
8712100605,98112,2014-10-28,840000.0,915000.0,regular,buy
7138000170,98198,2015-01-02,147500.0,265000.0,regular,buy
5706200280,98027,2014-07-01,382500.0,570500.0,regular,buy
8562800250,98006,2014-08-14,596000.0,760184.5,good,buy
109210280,98023,2014-11-11,220000.0,268450.0,regular,buy
629500170,98075,2015-03-26,679950.0,739999.0,regular,buy
5272200005,98125,2015-02-18,175000.0,425000.0,regular,buy
7205000080,98023,2014-12-01,268000.0,268450.0,regular,buy
524069049,98075,2015-04-02,700000.0,739999.0,regular,buy
1524079093,98024,2014-08-27,275000.0,460000.0,regular,buy
1524079093,98024,2015-03-18,369500.0,460000.0,regular,buy
3832710680,98032,2014-07-21,215000.0,249000.0,regular,buy
8682310460,98053,2014-07-09,498800.0,635000.0,regular,buy
8856890020,98058,2015-02-24,265000.0,335000.0,regular,buy
1545803890,98038,2014-12-31,240000.0,342000.0,regular,buy
3322049126,98003,2014-07-21,261000.0,267475.0,regular,buy
7140200380,98030,2014-10-30,275000.0,282255.0,regular,buy
2848700585,98106,2015-04-24,255000.0,315000.0,regular,buy
1771100130,98077,2015-03-16,332900.0,652475.0,regular,buy
7852040080,98065,2015-04-21,487275.0,500000.0,regular,buy
4154300275,98118,2015-01-15,245000.0,367500.0,regular,buy
9201000480,98075,2014-11-12,550000.0,739999.0,regular,buy
1604600660,98118,2014-05-12,350000.0,367500.0,regular,buy
4331400190,98166,2014-11-12,259950.0,390000.0,regular,buy
9407150130,98038,2014-12-01,240000.0,342000.0,regular,buy
2212900470,98042,2015-02-11,186000.0,292000.0,regular,buy
6600220080,98074,2015-02-04,395000.0,642000.0,regular,buy
5450300010,98040,2014-09-02,572000.0,993750.0,regular,buy
339600460,98052,2014-10-17,419500.0,615000.0,regular,buy
1972200660,98103,2015-04-15,465000.0,550000.0,regular,buy
6072000440,98006,2015-02-06,620000.0,760184.5,regular,buy
6844702630,98115,2014-11-08,450000.0,567000.0,regular,buy
5021900050,98040,2014-08-18,832500.0,993750.0,regular,buy
1003600080,98188,2014-11-07,245000.0,264000.0,good,buy
9407111100,98045,2015-04-22,220650.0,399500.0,regular,buy
421000285,98056,2015-04-23,268000.0,380000.0,regular,buy
8077200470,98074,2014-07-18,590000.0,642000.0,regular,buy
9542801990,98023,2014-05-29,266500.0,268450.0,regular,buy
8864000440,98168,2014-09-25,225000.0,235000.0,regular,buy
9512500680,98052,2014-11-19,425000.0,615000.0,regular,buy
4376700430,98052,2014-07-16,572000.0,615000.0,regular,buy
452002005,98107,2015-01-21,452000.0,529950.0,regular,buy
7228500094,98122,2014-12-12,278000.0,572000.0,regular,buy
8078700020,98072,2014-06-03,474900.0,515000.0,regular,buy
5035300255,98199,2015-04-14,450000.0,689800.0,regular,buy
7237590010,98001,2014-06-05,214100.0,260000.0,regular,buy
3158500250,98038,2014-05-14,317000.0,342000.0,regular,buy
3578110020,98034,2014-10-01,436000.0,445950.0,regular,buy
3578401330,98074,2014-07-18,450000.0,642000.0,regular,buy
7525000080,98074,2014-05-02,588500.0,642000.0,regular,buy
4273000095,98166,2015-05-11,340000.0,390000.0,regular,buy
2473350470,98058,2015-05-11,330000.0,335000.0,regular,buy
2938100010,98022,2014-09-24,239000.0,279500.0,regular,buy
4365700130,98106,2015-03-25,210000.0,315000.0,regular,buy
422049178,98188,2015-02-12,147200.0,264000.0,regular,buy
9161100795,98116,2015-05-06,476900.0,562750.0,regular,buy
5561300380,98027,2014-08-07,450000.0,570500.0,regular,buy
644000185,98004,2014-07-07,875000.0,1150000.0,regular,buy
5710500010,98027,2014-06-10,490000.0,570500.0,regular,buy
2482410130,98059,2014-06-10,335000.0,435000.0,regular,buy
6071900130,98006,2015-04-15,550000.0,760184.5,regular,buy
6817800630,98074,2014-05-16,385000.0,642000.0,regular,buy
6204400130,98011,2014-07-18,395000.0,470000.0,regular,buy
7230400430,98059,2014-09-30,322400.0,435000.0,regular,buy
7140600190,98002,2014-09-05,233500.0,235000.0,regular,buy
6817801410,98074,2014-06-24,400000.0,642000.0,regular,buy
6430500010,98103,2014-06-20,547000.0,550000.0,good,buy
1036000080,98052,2014-10-09,525000.0,615000.0,regular,buy
3876100080,98034,2014-12-15,325000.0,445950.0,regular,buy
7454000605,98126,2014-07-10,279000.0,395750.0,good,buy
8820900299,98125,2015-02-04,419950.0,425000.0,regular,buy
8132700185,98117,2015-04-16,425000.0,544000.0,regular,buy
3298700426,98106,2014-07-09,226550.0,315000.0,regular,buy
6430000280,98103,2014-12-16,453000.0,550000.0,regular,buy
1140000190,98003,2015-02-06,219950.0,267475.0,regular,buy
9285800345,98126,2014-06-26,320000.0,395750.0,regular,buy
5706200170,98027,2014-12-16,425000.0,570500.0,regular,buy
6205500280,98005,2015-04-21,576000.0,765475.0,regular,buy
7199330010,98052,2015-04-17,525000.0,615000.0,regular,buy
2557000630,98023,2014-07-07,266000.0,268450.0,regular,buy
5702380630,98022,2015-01-14,235000.0,279500.0,regular,buy
4388000460,98023,2014-10-14,195000.0,268450.0,regular,buy
1672000020,98006,2014-11-26,711800.0,760184.5,regular,buy
2767701416,98107,2015-01-16,440000.0,529950.0,regular,buy
7821200307,98103,2015-02-17,515000.0,550000.0,regular,buy
6072650290,98006,2015-04-06,560000.0,760184.5,regular,buy
1965200010,98102,2014-11-10,600000.0,720000.0,regular,buy
9526500080,98019,2014-07-29,337000.0,401250.0,regular,buy
8128700005,98126,2014-11-19,249000.0,395750.0,regular,buy
2025700130,98038,2015-01-29,269950.0,342000.0,regular,buy
224069134,98075,2015-02-25,735000.0,739999.0,regular,buy
1425059178,98052,2014-05-07,460000.0,615000.0,regular,buy
6671900130,98133,2014-12-16,370000.0,375000.0,good,buy
3172600151,98106,2015-03-25,250000.0,315000.0,regular,buy
1934800078,98122,2014-09-30,430000.0,572000.0,regular,buy
8929000380,98029,2014-08-05,479990.0,575000.0,regular,buy
4221250010,98075,2015-04-14,643000.0,739999.0,regular,buy
8861500080,98052,2014-09-30,607000.0,615000.0,regular,buy
1592000780,98074,2014-05-23,625000.0,642000.0,regular,buy
5454000010,98040,2014-12-10,740000.0,993750.0,regular,buy
5412300130,98030,2014-11-19,250000.0,282255.0,regular,buy
326069132,98077,2015-02-20,643000.0,652475.0,regular,buy
6918730130,98034,2014-07-21,360000.0,445950.0,regular,buy
5071700020,98148,2014-07-03,240000.0,278000.0,regular,buy
3826000470,98168,2014-09-29,232000.0,235000.0,regular,buy
1972202005,98103,2014-05-21,475000.0,550000.0,regular,buy
6430500293,98103,2014-11-12,395000.0,550000.0,regular,buy
1189000225,98122,2015-04-02,420000.0,572000.0,regular,buy
1775930440,98072,2014-06-23,479000.0,515000.0,regular,buy
3992700130,98125,2014-07-08,267000.0,425000.0,regular,buy
824069193,98075,2014-09-11,555000.0,739999.0,regular,buy
3904910480,98029,2014-07-31,490000.0,575000.0,regular,buy
3797000680,98103,2014-11-25,549000.0,550000.0,good,buy
3378900020,98052,2014-10-23,422500.0,615000.0,regular,buy
8651510020,98074,2014-08-27,492000.0,642000.0,regular,buy
8682231190,98053,2014-10-21,542000.0,635000.0,regular,buy
3630070010,98029,2015-03-11,310000.0,575000.0,regular,buy
723049132,98146,2014-10-22,235000.0,305000.0,regular,buy
1432600415,98058,2014-09-19,215000.0,335000.0,regular,buy
3306200010,98023,2014-06-05,210000.0,268450.0,regular,buy
1683600130,98092,2014-12-10,245000.0,309780.0,regular,buy
509000020,98074,2014-11-18,510000.0,642000.0,regular,buy
1311500020,98001,2014-07-03,198000.0,260000.0,regular,buy
3327020290,98092,2015-02-20,300000.0,309780.0,regular,buy
1086100130,98033,2014-09-04,528000.0,678350.0,regular,buy
2873000780,98031,2015-02-20,255000.0,288200.0,regular,buy
3530470190,98198,2015-05-05,220000.0,265000.0,regular,buy
5049800005,98177,2014-06-27,447000.0,554000.0,regular,buy
7140200280,98030,2014-07-15,250000.0,282255.0,regular,buy
3793500780,98038,2014-05-10,320000.0,342000.0,regular,buy
2780700050,98028,2014-11-06,432000.0,445000.0,regular,buy
5595900280,98022,2015-03-18,235000.0,279500.0,good,buy
9542900190,98034,2014-05-16,370000.0,445950.0,regular,buy
3840700653,98034,2014-12-12,436000.0,445950.0,regular,buy
6084200080,98059,2014-05-28,395000.0,435000.0,regular,buy
3904910050,98029,2014-10-23,515000.0,575000.0,good,buy
5556900080,98001,2014-09-26,169000.0,260000.0,regular,buy
4443800415,98117,2015-03-21,475000.0,544000.0,regular,buy
1954420380,98074,2015-03-30,485000.0,642000.0,regular,buy
740500010,98055,2014-08-07,270000.0,294950.0,regular,buy
6308000020,98006,2015-04-03,590000.0,760184.5,regular,buy
1720800305,98033,2014-11-19,611900.0,678350.0,regular,buy
1682000280,98092,2015-03-19,240000.0,309780.0,regular,buy
3352402195,98178,2014-07-16,169000.0,278277.0,regular,buy
9320600170,98031,2015-03-24,200500.0,288200.0,regular,buy
2473101190,98058,2015-04-27,279950.0,335000.0,regular,buy
5437820020,98022,2014-08-07,195000.0,279500.0,regular,buy
6447300345,98039,2015-04-06,1160000.0,1892500.0,regular,buy
3905100280,98029,2014-07-01,478000.0,575000.0,regular,buy
1592000250,98074,2014-10-13,623000.0,642000.0,regular,buy
2328800130,98178,2014-12-17,220000.0,278277.0,regular,buy
6067910130,98006,2015-03-25,526000.0,760184.5,regular,buy
3333002790,98118,2015-01-23,243500.0,367500.0,regular,buy
9478400080,98006,2014-05-12,750000.0,760184.5,regular,buy
3450300020,98059,2015-03-18,329000.0,435000.0,good,buy
2663000050,98102,2014-09-26,525000.0,720000.0,regular,buy
3145600250,98118,2015-03-17,190000.0,367500.0,regular,buy
224069145,98075,2015-04-01,650000.0,739999.0,regular,buy
9416400020,98074,2014-08-27,572000.0,642000.0,regular,buy
3475000080,98040,2014-08-28,710000.0,993750.0,regular,buy
2817100430,98070,2015-05-11,389000.0,463750.0,regular,buy
4048400185,98059,2014-10-22,352000.0,435000.0,regular,buy
5452302195,98040,2014-12-30,685000.0,993750.0,regular,buy
3528900980,98109,2014-05-23,648475.0,736000.0,regular,buy
3886901795,98033,2015-04-22,655000.0,678350.0,regular,buy
4031000290,98001,2015-04-08,195000.0,260000.0,regular,buy
1775930010,98072,2014-12-22,335000.0,515000.0,regular,buy
3329520170,98001,2014-05-21,250000.0,260000.0,regular,buy
9321010130,98022,2015-03-12,278500.0,279500.0,regular,buy
6705870080,98075,2014-11-21,600000.0,739999.0,regular,buy
1074100020,98133,2014-10-07,299000.0,375000.0,regular,buy
418000010,98056,2015-04-22,227450.0,380000.0,regular,buy
1782000130,98126,2014-05-23,383000.0,395750.0,regular,buy
9828702890,98112,2015-02-11,760000.0,915000.0,regular,buy
3797001815,98103,2015-02-17,532500.0,550000.0,regular,buy
7319900345,98144,2014-08-25,438500.0,450000.0,good,buy
2432000130,98033,2015-04-14,675000.0,678350.0,regular,buy
9165100130,98117,2014-06-18,450000.0,544000.0,regular,buy
844000425,98010,2014-12-23,199999.0,359999.5,good,buy
6076500364,98034,2014-09-10,375000.0,445950.0,regular,buy
2854800095,98056,2014-07-08,292600.0,380000.0,regular,buy
5364200381,98105,2014-10-10,610000.0,675000.0,regular,buy
3303000130,98177,2015-01-16,370000.0,554000.0,regular,buy
3303000130,98177,2015-04-28,520000.0,554000.0,regular,buy
3235100080,98155,2014-07-01,260000.0,375000.0,regular,buy
6332940020,98155,2014-08-26,344000.0,375000.0,regular,buy
8802400415,98031,2014-06-25,205000.0,288200.0,regular,buy
7524400250,98052,2014-08-22,424240.0,615000.0,regular,buy
7524400250,98052,2014-11-24,589950.0,615000.0,regular,buy
1245003375,98033,2015-04-08,658000.0,678350.0,regular,buy
3574300250,98106,2014-10-29,294000.0,315000.0,regular,buy
8651431100,98042,2015-01-16,199990.0,292000.0,regular,buy
236500010,98188,2014-12-09,220000.0,264000.0,regular,buy
1441800250,98034,2015-01-26,440000.0,445950.0,regular,buy
8929000050,98029,2014-09-04,439990.0,575000.0,regular,buy
3905100380,98029,2015-04-21,535000.0,575000.0,regular,buy
1140000050,98003,2014-11-26,215000.0,267475.0,regular,buy
5100402668,98115,2015-02-18,495000.0,567000.0,regular,buy
205000010,98053,2014-06-24,620000.0,635000.0,regular,buy
4204400098,98055,2015-01-19,250000.0,294950.0,regular,buy
2131200766,98019,2014-05-22,307000.0,401250.0,regular,buy
7760400480,98042,2015-05-13,288000.0,292000.0,regular,buy
1863900225,98032,2014-10-28,226450.0,249000.0,regular,buy
1787600224,98125,2015-03-10,390000.0,425000.0,regular,buy
323089134,98045,2014-09-30,350000.0,399500.0,regular,buy
7663700759,98125,2014-12-01,368000.0,425000.0,regular,buy
3856904970,98105,2014-08-18,469000.0,675000.0,regular,buy
1112700130,98034,2015-01-23,410000.0,445950.0,regular,buy
121059007,98042,2014-08-08,210000.0,292000.0,regular,buy
9264900660,98023,2014-09-19,241500.0,268450.0,regular,buy
3123039063,98070,2014-09-08,303000.0,463750.0,regular,buy
2770606915,98199,2014-10-20,420000.0,689800.0,regular,buy
5379804690,98188,2014-08-13,249000.0,264000.0,regular,buy
6855700080,98125,2014-07-14,294950.0,425000.0,regular,buy
3501600185,98117,2014-09-15,335000.0,544000.0,regular,buy
7519000585,98117,2015-03-11,520000.0,544000.0,regular,buy
7523700305,98032,2014-10-12,243400.0,249000.0,regular,buy
8807810050,98053,2014-05-29,405000.0,635000.0,regular,buy
3699100130,98033,2014-10-02,495000.0,678350.0,good,buy
8087800020,98052,2014-05-15,412500.0,615000.0,regular,buy
5711200170,98052,2014-05-23,535000.0,615000.0,regular,buy
2768100545,98107,2014-09-08,499000.0,529950.0,regular,buy
2596400050,98177,2014-07-30,375000.0,554000.0,regular,buy
3210600010,98004,2014-10-31,635000.0,1150000.0,regular,buy
8691370290,98075,2014-12-15,682000.0,739999.0,regular,buy
7116000425,98002,2014-11-25,150000.0,235000.0,good,buy
8143100500,98034,2014-12-13,410000.0,445950.0,regular,buy
3735900545,98115,2014-05-23,449950.0,567000.0,regular,buy
1443500305,98118,2014-10-13,194990.0,367500.0,regular,buy
6746700605,98105,2015-01-28,530000.0,675000.0,regular,buy
9211500010,98023,2015-03-27,210000.0,268450.0,regular,buy
1324300290,98107,2014-12-26,485000.0,529950.0,regular,buy
4037400430,98008,2014-10-15,478000.0,545000.0,regular,buy
7214780020,98077,2015-04-17,595000.0,652475.0,regular,buy
114100314,98028,2015-03-18,285000.0,445000.0,regular,buy
1432400525,98058,2015-03-06,195000.0,335000.0,good,buy
7011201470,98119,2014-10-15,625000.0,744975.0,good,buy
7697800170,98011,2015-04-28,270000.0,470000.0,regular,buy
8682291630,98053,2014-10-07,559000.0,635000.0,regular,buy
1775800420,98072,2015-02-02,474000.0,515000.0,regular,buy
2215901310,98038,2014-11-14,303500.0,342000.0,regular,buy
1440500020,98155,2014-12-26,350000.0,375000.0,regular,buy
6632900574,98155,2014-08-06,367500.0,375000.0,regular,buy
1926069063,98077,2015-03-06,585000.0,652475.0,regular,buy
8929000280,98029,2014-05-19,386591.0,575000.0,regular,buy
7883603190,98108,2014-07-22,279000.0,342500.0,regular,buy
3332000091,98118,2015-02-24,320000.0,367500.0,regular,buy
3395041236,98108,2014-10-23,300000.0,342500.0,regular,buy
2310030500,98038,2014-07-10,263000.0,342000.0,regular,buy
8665050080,98029,2014-10-10,445000.0,575000.0,regular,buy
2856101845,98117,2014-07-24,335000.0,544000.0,regular,buy
1837000010,98125,2015-03-02,404000.0,425000.0,regular,buy
2372800050,98022,2014-05-21,220000.0,279500.0,good,buy
6450304600,98133,2014-10-23,315000.0,375000.0,regular,buy
1853200080,98034,2014-06-19,350000.0,445950.0,good,buy
3058600050,98108,2014-09-19,285000.0,342500.0,regular,buy
3148750050,98032,2015-03-25,231000.0,249000.0,regular,buy
8651400680,98042,2014-08-13,179000.0,292000.0,regular,buy
4359100050,98030,2015-03-30,244000.0,282255.0,regular,buy
5379806185,98188,2015-03-06,185850.0,264000.0,regular,buy
6817800840,98074,2015-03-25,440000.0,642000.0,regular,buy
7520000440,98146,2015-02-09,214000.0,305000.0,regular,buy
7202350480,98053,2014-09-30,575000.0,635000.0,regular,buy
1021079099,98010,2014-11-06,345000.0,359999.5,regular,buy
6075000050,98011,2014-07-16,323000.0,470000.0,regular,buy
8658300480,98014,2014-07-21,299800.0,415000.0,regular,buy
3670500605,98155,2014-09-08,200000.0,375000.0,regular,buy
2141330050,98006,2014-05-20,760000.0,760184.5,regular,buy
3820350020,98019,2015-04-28,359950.0,401250.0,regular,buy
3291800780,98056,2015-02-03,375000.0,380000.0,regular,buy
2423069120,98027,2014-05-08,295000.0,570500.0,regular,buy
6918100170,98198,2015-03-19,250000.0,265000.0,regular,buy
7169200221,98115,2014-10-23,497000.0,567000.0,regular,buy
7129300595,98118,2015-05-06,158000.0,367500.0,regular,buy
9835800840,98032,2015-02-04,215000.0,249000.0,regular,buy
8058500005,98125,2015-02-03,290000.0,425000.0,regular,buy
4140090420,98028,2015-03-18,433000.0,445000.0,regular,buy
7338001190,98002,2014-10-17,215000.0,235000.0,regular,buy
1865810290,98042,2015-03-18,232000.0,292000.0,regular,buy
2785000290,98005,2014-05-07,675000.0,765475.0,regular,buy
3764800630,98034,2014-08-25,290000.0,445950.0,regular,buy
6840701150,98122,2015-03-11,540000.0,572000.0,regular,buy
6381500635,98125,2014-05-16,342000.0,425000.0,regular,buy
3980300020,98024,2015-03-10,340000.0,460000.0,regular,buy
7215720250,98075,2014-12-10,693000.0,739999.0,regular,buy
7893808220,98198,2014-07-09,250000.0,265000.0,regular,buy
538000440,98038,2015-05-01,325000.0,342000.0,regular,buy
7883603390,98108,2015-04-01,270000.0,342500.0,regular,buy
9232900050,98103,2014-08-06,300000.0,550000.0,regular,buy
7305300500,98155,2014-12-15,290000.0,375000.0,regular,buy
7227500020,98056,2015-01-23,259950.0,380000.0,good,buy
422000010,98056,2014-11-06,299950.0,380000.0,good,buy
826069127,98077,2015-04-06,483000.0,652475.0,regular,buy
2787320430,98031,2014-06-18,264000.0,288200.0,regular,buy
1672000170,98006,2014-09-08,575000.0,760184.5,regular,buy
3500100078,98155,2014-06-11,352500.0,375000.0,regular,buy
9493200010,98011,2014-06-23,347000.0,470000.0,regular,buy
3905081350,98029,2015-01-09,560000.0,575000.0,regular,buy
7577700440,98116,2014-05-28,450000.0,562750.0,regular,buy
3876810190,98072,2014-11-13,410000.0,515000.0,regular,buy
5589300585,98155,2014-12-03,325000.0,375000.0,regular,buy
3293700221,98133,2014-10-21,280000.0,375000.0,regular,buy
2013300050,98198,2014-07-11,258000.0,265000.0,regular,buy
408100050,98155,2014-08-27,329950.0,375000.0,regular,buy
8698100170,98002,2015-02-11,111300.0,235000.0,regular,buy
2500600289,98198,2015-04-16,130000.0,265000.0,regular,buy
4385701440,98112,2014-09-26,765000.0,915000.0,regular,buy
8645501330,98058,2015-04-21,255000.0,335000.0,regular,buy
2323069073,98027,2014-06-22,439500.0,570500.0,regular,buy
2475200080,98055,2014-09-08,268000.0,294950.0,regular,buy
9533600185,98004,2015-04-01,985000.0,1150000.0,regular,buy
4139440460,98006,2014-11-18,751305.0,760184.5,regular,buy
1443500725,98118,2015-04-23,280000.0,367500.0,regular,buy
7575610170,98003,2015-04-23,200000.0,267475.0,regular,buy
1721800470,98146,2014-05-21,230000.0,305000.0,regular,buy
2589300170,98118,2015-03-24,366350.0,367500.0,regular,buy
2338800161,98166,2015-01-06,365000.0,390000.0,regular,buy
4151800420,98033,2014-08-15,657500.0,678350.0,regular,buy
4046400440,98008,2014-08-06,532500.0,545000.0,regular,buy
2600040130,98006,2014-07-11,578000.0,760184.5,regular,buy
1771000440,98077,2014-09-04,322500.0,652475.0,regular,buy
7875200005,98003,2015-01-15,140000.0,267475.0,regular,buy
1787600094,98125,2014-11-06,285000.0,425000.0,regular,buy
9406550050,98038,2015-03-30,289000.0,342000.0,regular,buy
826069016,98077,2014-12-12,458000.0,652475.0,regular,buy
8732030080,98023,2014-08-18,230000.0,268450.0,regular,buy
9407000840,98045,2014-07-31,288000.0,399500.0,regular,buy
1775800290,98072,2014-08-01,354000.0,515000.0,regular,buy
148000680,98116,2014-10-27,530000.0,562750.0,regular,buy
458000235,98117,2015-03-25,525000.0,544000.0,regular,buy
1445200050,98155,2014-11-10,250000.0,375000.0,regular,buy
623049341,98146,2014-10-22,260000.0,305000.0,regular,buy
7922900380,98008,2014-10-30,538000.0,545000.0,regular,buy
